Identifier,hyper_idx,n_frames,mean_gap_ms,std_gap_ms,util_bits,has_dos,has_fuzzy,has_imp
0110,39,137,36.27720588235306,574.3613344650156,15207,0,1,0
0110,40,144,33.87524475524467,602.8603798043072,15984,0,1,0
0110,41,124,39.786666666666555,611.8328265536546,13764,0,1,0
0110,42,194,25.5643005181347,502.34418320059325,21534,0,1,0
0110,43,201,24.317449999999923,492.72242991027014,22311,0,1,0
0110,44,158,31.04369426751597,477.53610762028796,17538,0,1,0
0110,45,180,27.56251396648036,534.3046741303847,19980,0,1,0
0110,46,203,23.781534653465435,497.01721345019234,22533,0,1,0
0110,47,210,23.558755980861214,486.67932941436277,23310,0,1,0
0110,48,193,25.75088541666659,510.2728544804542,21423,0,1,0
0110,49,189,25.976382978723493,513.4447592546811,20979,0,1,0
0110,50,188,26.439144385026726,520.8056169973966,20868,0,1,0
0110,51,138,36.01708029197074,583.991867930591,15318,0,1,0
0110,52,119,41.81042372881399,656.5168724156955,13209,0,1,0
0110,53,145,34.332500000000245,564.4790652872382,16095,0,1,0
0110,54,158,31.106433121018796,567.7915748984435,17538,0,1,0
0110,55,121,40.61499999999967,596.8599455638553,13431,0,1,0
0110,56,120,40.452605042016614,650.6253821861334,13320,0,1,0
0110,57,148,33.086598639455616,580.281762787671,16428,0,1,0
0110,58,128,37.592047244094296,626.0066832549855,14208,0,1,0
0110,59,125,38.658790322580856,612.4815779922061,13875,0,1,0
0110,60,128,38.848897637795226,623.3162860709796,14208,0,1,0
0110,61,119,41.47330508474613,464.0804733230523,13209,0,1,0
0110,62,104,46.92932038834979,492.9203644631399,11544,0,1,0
0110,63,103,45.037941176470405,478.15226977994905,11433,0,1,0
0110,64,101,48.44229999999982,503.06837041783814,11211,0,1,0
0110,65,88,55.2166666666668,518.7857302139752,9768,0,1,0
0110,66,91,53.932222222222336,521.4359186711276,10101,0,1,0
0110,67,100,49.02757575757618,507.7500176430425,11100,0,1,0
0110,68,100,49.43161616161621,501.78473505894294,11100,0,1,0
0110,69,85,25.758690476190996,539.1372880967643,9435,0,1,0
0110,70,50,99.99918367346983,0.10016313223901428,5550,0,0,0
0110,71,50,100.00408163265273,0.10066276966883693,5550,0,0,0
0110,72,50,100.00040816326613,0.0971030205429091,5550,0,0,0
0110,73,50,99.99775510204022,0.11091034867566288,5550,0,0,0
0110,74,50,100.00163265306128,0.1200060230868622,5550,0,0,0
0110,75,50,100.00020408163283,0.093663622344173,5550,0,0,0
0110,76,50,100.00061224489828,0.08858630827354286,5550,0,0,0
0110,77,50,100.00081632653041,0.09664877854517163,5550,0,0,0
0110,78,50,100.00285714285643,0.10115993936507352,5550,0,0,0
0110,79,50,100.00122448979585,0.10936621684764725,5550,0,0,0
0110,80,50,100.00020408163283,0.10580031891153968,5550,0,0,0
0110,81,50,99.9997959183674,0.0945491449733037,5550,0,0,0
0110,82,50,99.99734693877595,0.09282096364639365,5550,0,0,0
0110,83,50,100.00122448979585,0.10082229939500441,5550,0,0,0
0110,84,50,100.0038775510206,0.10850914566524829,5550,0,0,0
0110,85,50,100.00102040816371,0.08839411975687562,5550,0,0,0
0110,86,50,99.99775510204138,0.0795891875518152,5550,0,0,0
0110,87,50,99.99897959183653,0.09271921991431284,5550,0,0,0
0110,88,50,100.00428571428603,0.0869626356569434,5550,0,0,0
0110,89,50,100.00204081632671,0.09255582982138283,5550,0,0,0
0110,90,50,100.00551020408118,0.0788738767563193,5550,0,0,0
0110,91,50,100.00081632653041,0.09176139199186481,5550,0,0,0
0110,92,50,99.99857142857108,0.08126602406377402,5550,0,0,0
0110,93,50,100.00306122448973,0.08183326752420986,5550,0,0,0
0110,94,50,100.00040816326496,0.1065942302976071,5550,0,0,0
0110,95,50,100.00081632653041,0.08149224744768928,5550,0,0,0
0110,96,50,100.00061224489828,0.10019581169107127,5550,0,0,0
0110,97,50,99.99795918367352,0.12736070154687376,5550,0,0,0
0110,98,50,100.00122448979585,0.10534927331293657,5550,0,0,0
0110,99,50,100.00040816326496,0.1065746839748587,5550,0,0,0
0110,100,50,100.00020408163283,0.11149532493327684,5550,0,0,0
0110,101,50,100.00306122448973,0.11139651554285251,5550,0,0,0
0110,102,50,99.99795918367235,0.10206165603593703,5550,0,0,0
0110,103,50,100.00346938775516,0.12761516073745147,5550,0,0,0
0110,104,50,99.9997959183674,0.13842100328793575,5550,0,0,0
0110,105,50,100.00102040816255,0.12017773120032316,5550,0,0,0
0110,106,50,100.00265306122428,0.09573782582373151,5550,0,0,0
0110,107,50,100.00224489796001,0.09101889240759764,5550,0,0,0
0110,108,50,99.99795918367352,0.10047760097800242,5550,0,0,0
0110,109,50,99.99938775510313,0.0875216202605359,5550,0,0,0
0110,110,50,100.00183673469341,0.09254893908437148,5550,0,0,0
0110,111,50,99.99775510204138,0.10526287148967373,5550,0,0,0
0110,112,50,100.00387755101943,0.07957743415714597,5550,0,0,0
0110,113,50,100.00061224489828,0.07001214665865363,5550,0,0,0
0110,114,50,100.00061224489828,0.08196564736088251,5550,0,0,0
0110,115,50,99.99755102040925,0.09599328562805856,5550,0,0,0
0110,116,50,99.9997959183674,0.06768461777708547,5550,0,0,0
0110,117,50,100.00061224489828,0.08158349922795534,5550,0,0,0
0110,118,50,100.000204081634,0.052021221468948546,5550,0,0,0
0110,119,50,100.00040816326613,0.07836770123720523,5550,0,0,0
0110,120,50,100.00061224489828,0.06826444180029935,5550,0,0,0
0110,121,50,100.00061224489828,0.061012572596346806,5550,0,0,0
0110,122,50,100.00061224489828,0.07985424647667529,5550,0,0,0
0110,123,50,100.00142857142914,0.07681145746210068,5550,0,0,0
0110,124,50,100.00244897959215,0.08555043863958059,5550,0,0,0
0110,125,50,100.00040816326613,0.08005100415260169,5550,0,0,0
0110,126,50,100.00163265306128,0.07464769863425019,5550,0,0,0
0110,127,50,99.99999999999953,0.08100925872584366,5550,0,0,0
0110,128,50,100.00061224489828,0.09984171146002795,5550,0,0,0
0110,129,50,100.00102040816255,0.09813351657882115,5550,0,0,0
0110,130,50,99.99999999999953,0.06184658438245011,5550,0,0,0
0110,131,50,100.00142857142683,0.10378262538395779,5550,0,0,0
0110,132,50,100.00183673469341,0.09388986166554428,5550,0,0,0
0110,133,50,99.9997959183674,0.10489061358469476,5550,0,0,0
0110,134,50,100.00102040816255,0.09572627856044139,5550,0,0,0
0110,135,50,99.99673469387605,0.1093996449547413,5550,0,0,0
0110,136,50,99.99734693877478,0.09634520205267524,5550,0,0,0
0110,137,50,100.00163265306128,0.09069975511341526,5550,0,0,0
0110,138,50,99.9997959183674,0.12256783489679707,5550,0,0,0
0110,139,50,99.9987755102044,0.08795435968508622,5550,0,0,0
0110,140,50,100.00000000000185,0.10630145811095636,5550,0,0,0
0110,141,50,100.00020408163167,0.11192426375109327,5550,0,0,0
0110,142,50,100.00081632653041,0.10806704582729683,5550,0,0,0
0110,143,50,99.99857142857226,0.12196310916733422,5550,0,0,0
0110,144,50,100.00020408163167,0.09104691546369197,5550,0,0,0
0110,145,50,100.00122448979468,0.09261552813389286,5550,0,0,0
0110,146,50,100.0040816326539,0.08734315388487157,5550,0,0,0
0110,147,50,99.9993877551008,0.09220466735233022,5550,0,0,0
0110,148,50,100.00081632653041,0.1005161001818919,5550,0,0,0
0110,149,50,99.99795918367352,0.1093728255385608,5550,0,0,0
0110,150,50,99.99795918367352,0.10066403678639022,5550,0,0,0
0110,151,50,100.00040816326381,0.09416207622489568,5550,0,0,0
0110,152,50,100.00163265306128,0.12075020598461106,5550,0,0,0
0110,153,50,100.00265306122428,0.0977406327703102,5550,0,0,0
0110,154,50,100.00061224489828,0.11194135672723296,5550,0,0,0
0110,155,50,100.00285714285643,0.09447221813610161,5550,0,0,0
0110,156,50,99.99938775510313,0.12231121786406164,5550,0,0,0
0110,157,50,99.99632653061177,0.08400629633663861,5550,0,0,0
0110,158,50,100.00122448979701,0.09490417651151899,5550,0,0,0
0110,159,50,99.99714285714265,0.10760653635946478,5550,0,0,0
0110,160,50,100.00040816326613,0.11429055048502518,5550,0,0,0
0110,161,50,99.99938775510313,0.0748723403307139,5550,0,0,0
0110,162,50,100.00306122448856,0.10601108593643528,5550,0,0,0
0110,163,50,100.00142857142914,0.08906926142793786,5550,0,0,0
0110,164,50,100.00163265306128,0.08055399170926517,5550,0,0,0
0110,165,50,100.00224489796001,0.11268069389580984,5550,0,0,0
0110,166,50,100.00285714285874,0.08192984804149775,5550,0,0,0
0110,167,50,99.99775510204138,0.10474702275061448,5550,0,0,0
0110,168,50,100.00448979591816,0.10287656893483037,5550,0,0,0
0110,169,50,100.00510204081459,0.07062584657009309,5550,0,0,0
0110,170,50,100.00102040816486,0.09238156602363237,5550,0,0,0
0110,171,50,100.00061224489828,0.08692449221099077,5550,0,0,0
0110,172,50,99.99999999999953,0.09795832447405567,5550,0,0,0
0110,173,50,100.00306122448856,0.08855798668831871,5550,0,0,0
0110,174,50,100.00081632653041,0.06483429951567751,5550,0,0,0
0110,175,50,99.99918367346866,0.06685920326799771,5550,0,0,0
0110,176,50,100.00061224489828,0.07730912417110723,5550,0,0,0
0110,177,50,100.00204081632788,0.0797386248787277,5550,0,0,0
0110,178,50,100.00510204081691,0.09165429725543223,5550,0,0,0
0110,179,50,100.000204081634,0.10915374853599055,5550,0,0,0
0110,180,50,99.99857142856993,0.08779711460807454,5550,0,0,0
0110,181,50,100.00102040816486,0.08416860306185789,5550,0,0,0
0110,182,50,100.00102040816486,0.10650205197222656,5550,0,0,0
0110,183,50,100.00061224489828,0.0900325904638709,5550,0,0,0
0110,184,50,99.9997959183674,0.08432303450980526,5550,0,0,0
0110,185,50,100.00102040816486,0.0735483088827743,5550,0,0,0
0110,186,50,100.00061224489828,0.07657806918222075,5550,0,0,0
0110,187,50,100.00061224489828,0.10300501936203427,5550,0,0,0
0110,188,50,100.00183673469341,0.09357869836199721,5550,0,0,0
0110,189,50,100.00081632653041,0.08487335504663428,5550,0,0,0
0110,190,50,100.00122448979468,0.09782281288585175,5550,0,0,0
0110,191,50,100.00102040816255,0.09698034374454016,5550,0,0,0
0110,192,50,99.9997959183674,0.135377401418998,5550,0,0,0
0110,193,50,99.99755102040925,0.10660539800615461,5550,0,0,0
0110,194,50,99.9997959183674,0.1101039243095268,5550,0,0,0
0110,195,50,100.00285714285874,0.11656543227856339,5550,0,0,0
0110,196,50,99.99795918367352,0.10785753706074615,5550,0,0,0
0110,197,50,100.00081632653041,0.10875884512398376,5550,0,0,0
0110,198,50,99.9997959183674,0.10516831343759045,5550,0,0,0
0110,199,50,100.0046938775503,0.11647785985482934,5550,0,0,0
0110,200,50,100.00081632653041,0.07088243597764288,5550,0,0,0
0110,201,50,100.00244897959215,0.09310680722288532,5550,0,0,0
0110,202,50,100.00448979591816,0.10402446075610489,5550,0,0,0
0110,203,50,99.99857142857226,0.08455767262454814,5550,0,0,0
0110,204,50,99.9987755102044,0.08469633632513958,5550,0,0,0
0110,205,50,100.00081632653041,0.07491207998152269,5550,0,0,0
0110,206,50,100.000204081634,0.10451255497238918,5550,0,0,0
0110,207,26,100.0,0.10874281585454314,2886,0,0,0
0110,296238579,20,100.00946647242496,0.1207897245321555,2220,0,0,0
0110,296238580,50,100.00000194627412,0.14398378360329098,5550,0,0,0
0110,296238581,50,100.00347117988431,0.16773138157484968,5550,0,0,0
0110,296238582,50,100.00448810810946,0.13214571786081455,5550,0,0,0
0110,296238583,50,100.00428374932736,0.17961114221672123,5550,0,0,0
0110,296238584,45,109.0865893797441,29.106451814201968,4995,0,0,0
0110,296238585,50,99.9904116805719,0.1956948551374056,5550,0,0,0
0110,296238586,50,99.99020245610451,0.2395961371369826,5550,0,0,0
0110,296238587,49,102.08270947138469,14.422709314095965,5439,0,0,0
0110,296238588,50,100.00530554323781,0.25041763259338284,5550,0,0,0
0110,296238589,50,100.00081451571717,0.22580008877116067,5550,0,0,0
0110,296238590,50,100.0006101569351,0.18142544217551612,5550,0,0,0
0110,296238591,50,100.00041066383828,0.17963000437735868,5550,0,0,0
0110,296238592,33,153.1265676021576,87.9565867703686,3663,0,0,0
0110,296238593,44,111.62813874178154,54.394449286222695,4884,0,0,0
0110,296238594,50,100.0006101569351,0.11499293666582804,5550,0,0,0
0110,296238595,47,106.5230421397997,32.61599674346601,5217,0,0,0
0110,296238596,50,100.00490169135892,0.1378637348494274,5550,0,0,0
0110,296238597,50,100.00061502262038,0.14512955011831816,5550,0,0,0
0110,296238598,49,102.07603871822357,14.425005616830859,5439,0,0,0
0110,296238599,49,102.08437343438466,14.428274694029902,5439,0,0,0
0110,296238600,43,116.67000112079438,43.74924570977351,4773,0,0,0
0110,296238601,47,106.51978202488112,24.940393565802918,5217,0,0,0
0110,296238602,50,100.00081938140247,0.1374900514327513,5550,0,0,0
0110,296238603,50,100.00081938140247,0.0700941389004863,5550,0,0,0
0110,296238604,49,102.08770632743835,14.433630024100152,5439,0,0,0
0110,296238605,48,104.25468201332903,20.428876252580764,5328,0,0,0
0110,296238606,49,102.07916796207428,14.436572237496344,5439,0,0,0
0110,296238607,48,104.2563813797971,20.37575382369053,5328,0,0,0
0110,296238608,49,102.08396116892497,14.425374420301495,5439,0,0,0
0110,296238609,50,100.00061502262038,0.16270095994622258,5550,0,0,0
0110,296238610,50,100.00101887449927,0.07549591832770118,5550,0,0,0
0110,296238611,49,102.08625098069508,14.435317385469164,5439,0,0,0
0110,296238612,50,100.00081451571717,0.13109113256543758,5550,0,0,0
0110,296238613,50,100.00061502262038,0.17609323519534054,5550,0,0,0
0110,296238614,48,104.25744665429947,20.401197264759862,5328,0,0,0
0110,296238615,42,119.51829165947146,55.77081083200439,4662,0,0,0
0110,296238616,50,99.99673220576072,0.08505057481634903,5550,0,0,0
0110,296238617,50,100.0006101569351,0.1342160811973905,5550,0,0,0
0110,296238618,50,100.00061502262038,0.152744997513987,5550,0,0,0
0110,296238619,50,100.00428861501265,0.07914863675534858,5550,0,0,0
0110,296238620,50,100.00061502262038,0.13113560529860901,5550,0,0,0
0110,296238621,50,100.00081451571717,0.08034782277052764,5550,0,0,0
0110,296238622,50,99.99959322870994,0.08008901150113265,5550,0,0,0
0110,296238623,50,100.00081451571717,0.08644661008196618,5550,0,0,0
0110,296238624,50,100.00061502262038,0.0939013812310863,5550,0,0,0
0110,296238625,50,99.99612399509975,0.09682605304718392,5550,0,0,0
0110,296238626,50,100.0006101569351,0.14680298481399906,5550,0,0,0
0110,296238627,44,113.95395079324412,91.50065965237471,4884,0,0,0
0110,296238628,50,100.0006101569351,0.11481806123557628,5550,0,0,0
0110,296238629,46,108.8897811041938,28.765767655265137,5106,0,0,0
0110,296238630,50,100.00061502262038,0.15060636758654566,5550,0,0,0
0110,296238631,50,100.00061502262038,0.1175412711926795,5550,0,0,0
0110,296238632,47,106.51195567587148,32.676988283560554,5217,0,0,0
0110,296238633,49,102.08395620187123,14.404990145016708,5439,0,0,0
0110,296238634,48,104.25872498370231,20.406456287524435,5328,0,0,0
0110,296238635,48,104.24787440198533,20.39969372186401,5328,0,0,0
0110,296238636,48,104.2580858190009,29.174341053125143,5328,0,0,0
0110,296238637,40,117.94409996423965,38.86037420874535,4440,0,0,0
0110,296238638,43,116.66761693500337,58.096357651620465,4773,0,0,0
0110,296238639,47,106.52195370715597,44.23883599997527,5217,0,0,0
0110,296238640,46,106.66733847724066,33.032380922914285,5106,0,0,0
0110,296238641,45,111.36477101932871,32.1141561831593,4995,0,0,0
0110,296238642,50,100.0038750317632,0.1468203564919292,5550,0,0,0
0110,296238643,49,102.08479066689809,14.414322609686044,5439,0,0,0
0110,296238644,50,100.00306246232013,0.11272786943908567,5550,0,0,0
0110,296238645,46,108.8897811041938,35.80179195756219,5106,0,0,0
0110,296238646,49,102.08687682946523,14.443343740803694,5439,0,0,0
0110,296238647,49,102.08333035310109,14.4690203705529,5439,0,0,0
0110,296238648,47,106.51956433835237,32.69542682728463,5217,0,0,0
0110,296238649,45,111.36613650755449,61.722435560275215,4995,0,0,0
0110,296238650,50,100.00285810353805,0.28779297637699086,5550,0,0,0
0110,296238651,50,99.99755450657436,0.4437935838606511,5550,0,0,0
0110,296238652,49,102.08291312058766,14.425130499032715,5439,0,0,0
0110,296238653,48,104.25617339763235,29.17948669784885,5328,0,0,0
0110,296238654,50,100.0020406684097,0.25758982865450514,5550,0,0,0
0110,296238655,50,99.99999708058883,0.13707142515237006,5550,0,0,0
0110,296238656,50,100.00387989744848,0.15173547905764379,5550,0,0,0
0110,296238657,49,102.08000242710114,14.398716692717668,5439,0,0,0
0110,296238658,50,100.00061502262038,0.21697304311913237,5550,0,0,0
0110,296238659,50,99.99551091875348,0.1415348907227159,5550,0,0,0
0110,296238660,50,100.0006101569351,0.10176043844973837,5550,0,0,0
0110,296238661,50,99.99244553702218,0.1559192189959067,5550,0,0,0
0110,296238662,50,100.00101887449927,0.12261353353061519,5550,0,0,0
0110,296238663,50,100.0002063050562,0.04073440834858587,5550,0,0,0
0110,296238664,50,100.00142759206344,0.15611629486562764,5550,0,0,0
0110,296238665,50,100.00000194627412,0.11136474490434248,5550,0,0,0
0110,296238666,50,100.0020406684097,0.17265391861151932,5550,0,0,0
0110,296238667,50,100.00142759206344,0.16381246804034966,5550,0,0,0
0110,296238668,50,100.00469246689154,0.12435098291723698,5550,0,0,0
0110,296238669,50,99.99653271266392,0.11284104347279472,5550,0,0,0
0110,296238670,50,100.00061502262038,0.14783272512627063,5550,0,0,0
0110,296238671,50,99.99122425001494,0.11097590866703257,5550,0,0,0
0110,296238672,50,100.0006101569351,0.06630053314814632,5550,0,0,0
0110,296238673,50,100.0006101569351,0.12223679859946378,5550,0,0,0
0110,296238674,50,100.0006101569351,0.188427531426052,5550,0,0,0
0110,296238675,50,99.99265476148955,0.16460017301908142,5550,0,0,0
0110,296238676,7,99.99668598175049,0.010342805709968384,777,0,0,0
0120,0,54,92.59132075471699,727.9491014541039,4266,0,1,0
0120,1,64,77.89761904761903,888.9464698744823,5056,0,1,0
0120,2,68,73.23850746268658,860.3746282222925,5372,0,1,0
0120,3,60,83.17949152542377,929.2845855325253,4740,0,1,0
0120,4,58,86.09842105263162,912.2054250233908,4582,0,1,0
0120,5,56,89.22163636363636,946.176917942555,4424,0,1,0
0120,6,53,94.36692307692302,713.1127779424912,4187,0,1,0
0120,7,41,98.32874999999994,966.0112035905697,3239,0,1,0
0120,8,35,139.22205882352944,1227.3501734465463,2765,0,1,0
0120,9,34,131.31454545454562,1231.8912648979276,2686,0,1,0
0120,10,44,105.42186046511618,754.615914382484,3476,0,1,0
0120,11,34,149.489696969697,1371.2389759481316,2686,0,1,0
0120,12,38,122.53243243243232,731.8085451180582,3002,0,1,0
0120,13,46,109.63355555555552,1002.2894860022793,3634,0,1,0
0120,14,39,129.8365789473681,1134.8001848337826,3081,0,1,0
0120,15,35,145.106470588235,795.4144147697659,2765,0,1,0
0120,16,40,126.50461538461528,921.7164801146723,3160,0,1,0
0120,17,46,109.63711111111125,991.4134454532855,3634,0,1,0
0120,18,55,91.36666666666676,880.7610728785143,4345,0,1,0
0120,19,41,118.35024999999995,1021.1773679346727,3239,0,1,0
0120,20,44,105.44720930232545,1029.3072951477643,3476,0,1,0
0120,21,37,137.06027777777763,1006.0349546028586,2923,0,1,0
0120,22,46,105.19266666666674,1061.2109204484711,3634,0,1,0
0120,23,45,107.5893181818182,882.4679163820696,3555,0,1,0
0120,24,47,81.1791304347826,1025.8561190446976,3713,0,1,0
0120,25,44,114.73906976744183,863.6696270339803,3476,0,1,0
0120,26,49,102.79395833333282,895.8852316949436,3871,0,1,0
0120,27,51,70.68220000000053,969.8468667327797,4029,0,1,0
0120,28,57,55.960714285714424,880.6235284612139,4503,0,1,0
0120,29,35,139.22823529411735,893.6198585578238,2765,0,1,0
0120,30,41,93.34474999999998,1061.5746346866936,3239,0,1,0
0120,31,47,107.26391304347793,1006.216218289486,3713,0,1,0
0120,32,47,107.25847826086937,743.4987535219815,3713,0,1,0
0120,33,48,96.46319148936179,996.9974898296152,3792,0,1,0
0120,34,36,100.95828571428538,1198.1299605082763,2844,0,1,0
0120,35,41,123.33874999999992,1112.7008530855828,3239,0,1,0
0120,36,45,75.76363636363612,1041.8571448811774,3555,0,1,0
0120,37,46,109.63733333333292,1030.6206376464274,3634,0,1,0
0120,38,43,112.72142857142835,952.1271921272682,3397,0,1,0
0120,39,36,140.96200000000016,798.8481022911164,2844,0,1,0
0120,40,52,84.97450980392199,970.6211095320649,4108,0,1,0
0120,41,45,107.58318181818152,967.4310672102656,3555,0,1,0
0120,42,54,93.08754716981127,990.2401208135678,4266,0,1,0
0120,43,62,80.88065573770483,902.5797055290444,4898,0,1,0
0120,44,44,114.73883720930189,990.5792774918293,3476,0,1,0
0120,45,49,98.61645833333317,884.2311486678251,3871,0,1,0
0120,46,59,78.16793103448315,928.7181155420585,4661,0,1,0
0120,47,64,75.13666666666664,882.158073229803,5056,0,1,0
0120,48,62,77.601475409836,903.3485568314428,4898,0,1,0
0120,49,61,82.23216666666673,857.0929768366345,4819,0,1,0
0120,50,58,86.56438596491219,903.350971707997,4582,0,1,0
0120,51,37,137.04500000000053,968.2600611804381,2923,0,1,0
0120,52,36,123.82057142857222,1002.3869795523652,2844,0,1,0
0120,53,47,94.20782608695602,1067.8836899024245,3713,0,1,0
0120,54,45,112.14318181818199,1090.6285875815468,3555,0,1,0
0120,55,37,125.93416666666712,1157.8787636964798,2923,0,1,0
0120,56,38,111.73567567567642,1207.066520903609,3002,0,1,0
0120,57,49,102.784375,843.8825633909839,3871,0,1,0
0120,58,47,107.25152173912988,961.8144649843839,3713,0,1,0
0120,59,38,133.34027027026977,1064.014003167268,3002,0,1,0
0120,60,45,112.14454545454605,933.5198482598724,3555,0,1,0
0120,61,37,92.61694444444402,809.9915702623709,2923,0,1,0
0120,62,30,114.95827586206777,918.1269006090165,2370,0,1,0
0120,63,30,149.44724137930916,854.5654540587808,2370,0,1,0
0120,64,31,151.13999999999993,969.3596667868494,2449,0,1,0
0120,65,30,156.34758620689715,447.07133929493443,2370,0,1,0
0120,66,31,157.80333333333374,844.2454386236183,2449,0,1,0
0120,67,29,176.21571428571363,752.3217932725337,2291,0,1,0
0120,68,31,157.80966666666623,894.9102299016633,2449,0,1,0
0120,69,29,61.91107142857025,934.503620290388,2291,0,1,0
0120,70,25,200.0012499999997,0.10559613382020104,1975,0,0,0
0120,71,25,200.0004166666661,0.092758647402508,1975,0,0,0
0120,72,25,200.0070833333325,0.09724371743141914,1975,0,0,0
0120,73,25,200.00541666666768,0.08282927263034005,1975,0,0,0
0120,74,25,200.0041666666661,0.11802419305328177,1975,0,0,0
0120,75,25,200.0079166666661,0.12994912605971443,1975,0,0,0
0120,76,25,199.99833333333328,0.10945186221572589,1975,0,0,0
0120,77,25,199.99625000000046,0.12236127903510462,1975,0,0,0
0120,78,25,200.01041666666688,0.1308327563909856,1975,0,0,0
0120,79,25,199.99791666666766,0.1331223421228099,1975,0,0,0
0120,80,25,200.0012499999997,0.14179938369615422,1975,0,0,0
0120,81,25,200.00250000000128,0.11718621375728637,1975,0,0,0
0120,82,25,200.0083333333341,0.1131627019045835,1975,0,0,0
0120,83,25,200.0058333333333,0.12662566080579385,1975,0,0,0
0120,84,25,200.00125000000205,0.10779660800362961,1975,0,0,0
0120,85,25,200.0041666666661,0.100948401224388,1975,0,0,0
0120,86,25,199.9991666666645,0.1087444817889299,1975,0,0,0
0120,87,25,200.0108333333325,0.07592425668986898,1975,0,0,0
0120,88,25,200.00083333333407,0.07773515050374867,1975,0,0,0
0120,89,25,199.99958333333248,0.060683008635217174,1975,0,0,0
0120,90,25,200.00333333333487,0.1419021912572547,1975,0,0,0
0120,91,25,200.0016666666653,0.11396668723006782,1975,0,0,0
0120,92,25,199.99958333333248,0.04196055774129123,1975,0,0,0
0120,93,25,200.0012499999997,0.09251615604819434,1975,0,0,0
0120,94,25,199.99833333333328,0.10626736856834494,1975,0,0,0
0120,95,25,200.0033333333325,0.11980660743731299,1975,0,0,0
0120,96,25,199.9920833333325,0.1172503515031248,1975,0,0,0
0120,97,25,200.0004166666661,0.12926141918944933,1975,0,0,0
0120,98,25,200.0004166666661,0.1305999256482676,1975,0,0,0
0120,99,25,200.00083333333407,0.14758686952874717,1975,0,0,0
0120,100,25,200.00000000000048,0.11602098760702889,1975,0,0,0
0120,101,25,200.00374999999812,0.11420090991052073,1975,0,0,0
0120,102,25,200.0004166666661,0.07782249405061864,1975,0,0,0
0120,103,25,199.99916666666687,0.07638100532263326,1975,0,0,0
0120,104,25,199.99374999999966,0.08586199747275575,1975,0,0,0
0120,105,25,200.00000000000284,0.09454697475235525,1975,0,0,0
0120,106,25,199.99958333333248,0.08040544900100195,1975,0,0,0
0120,107,25,200.00375000000284,0.0844322471017043,1975,0,0,0
0120,108,25,200.0016666666653,0.09323493777841356,1975,0,0,0
0120,109,25,200.00374999999812,0.09823717973064384,1975,0,0,0
0120,110,25,199.99708333333407,0.07226034855572783,1975,0,0,0
0120,111,25,200.0012499999997,0.10831967583228737,1975,0,0,0
0120,112,25,200.0004166666637,0.08089064903663132,1975,0,0,0
0120,113,25,199.99875000000125,0.10422853235654547,1975,0,0,0
0120,114,25,200.0033333333325,0.11099027244395489,1975,0,0,0
0120,115,25,200.0004166666637,0.059232714710565626,1975,0,0,0
0120,116,25,200.00000000000284,0.04898979487020463,1975,0,0,0
0120,117,25,200.0012499999997,0.08347415639106613,1975,0,0,0
0120,118,25,200.00083333333407,0.0933398031094356,1975,0,0,0
0120,119,25,199.9974999999997,0.09405132732441326,1975,0,0,0
0120,120,25,200.0016666666653,0.029586522589153147,1975,0,0,0
0120,121,25,200.0029166666669,0.06265704905508432,1975,0,0,0
0120,122,25,200.0029166666669,0.07171678396099812,1975,0,0,0
0120,123,25,200.00583333333566,0.08855932261870962,1975,0,0,0
0120,124,25,199.9962499999981,0.033726843895473736,1975,0,0,0
0120,125,25,200.0012499999997,0.058999815791007944,1975,0,0,0
0120,126,25,200.00208333333566,0.08048651879569098,1975,0,0,0
0120,127,25,200.00958333333094,0.11976350487804759,1975,0,0,0
0120,128,25,200.00041666666846,0.107074909442674,1975,0,0,0
0120,129,25,200.00166666667005,0.02581988900205549,1975,0,0,0
0120,130,25,200.0012499999997,0.06124168086888531,1975,0,0,0
0120,131,25,200.00999999999655,0.08505752526783172,1975,0,0,0
0120,132,25,200.00499999999968,0.12806248476788407,1975,0,0,0
0120,133,25,200.00250000000128,0.13850914268637354,1975,0,0,0
0120,134,25,200.0029166666669,0.11437843999525375,1975,0,0,0
0120,135,25,199.99416666667003,0.11747031692423832,1975,0,0,0
0120,136,25,199.99583333333248,0.09925446729797724,1975,0,0,0
0120,137,25,200.0012499999997,0.12141601140706873,1975,0,0,0
0120,138,25,200.00083333333407,0.1252099685704349,1975,0,0,0
0120,139,25,200.00374999999812,0.0817106506995583,1975,0,0,0
0120,140,25,199.99833333333564,0.10785121257334895,1975,0,0,0
0120,141,25,200.0058333333309,0.10240230409616102,1975,0,0,0
0120,142,25,199.9974999999997,0.08832991518995786,1975,0,0,0
0120,143,25,199.99708333333407,0.09989033842643831,1975,0,0,0
0120,144,25,200.00791666666848,0.06990547449046765,1975,0,0,0
0120,145,25,200.00083333333407,0.07801430565044871,1975,0,0,0
0120,146,25,199.9999999999981,0.08335362069587941,1975,0,0,0
0120,147,25,200.0012499999997,0.08897056182537383,1975,0,0,0
0120,148,25,200.0004166666637,0.08311747404440253,1975,0,0,0
0120,149,25,200.0070833333325,0.10788396209087406,1975,0,0,0
0120,150,25,199.99666666666846,0.09253279873731173,1975,0,0,0
0120,151,25,200.00041666666846,0.08878303631157124,1975,0,0,0
0120,152,25,200.00624999999653,0.10870032596639313,1975,0,0,0
0120,153,25,200.0083333333341,0.12464442182712855,1975,0,0,0
